eventUUID,eventTitle,a_title,startDate,startTime,endDate,endTime,untiID,feedbackQuestionID,question,value,data,Unnamed: 12,Unnamed: 13,Unnamed: 14
6c8f59e9-2462-4937-b5e9-654edc2353db,,"Сторителлинг. Как рассказывать о технологиях, бизнесе и инновациях, чтобы было понятно и интересно.",2020-06-10,15:00:00,2020-06-10,17:00:00,145633,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
6c8f59e9-2462-4937-b5e9-654edc2353db,,"Сторителлинг. Как рассказывать о технологиях, бизнесе и инновациях, чтобы было понятно и интересно.",2020-06-10,15:00:00,2020-06-10,17:00:00,145633,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
6c8f59e9-2462-4937-b5e9-654edc2353db,,"Сторителлинг. Как рассказывать о технологиях, бизнесе и инновациях, чтобы было понятно и интересно.",2020-06-10,15:00:00,2020-06-10,17:00:00,145633,43,"Чему новому, как вам кажется, вы научились?",,,,,
6c8f59e9-2462-4937-b5e9-654edc2353db,,"Сторителлинг. Как рассказывать о технологиях, бизнесе и инновациях, чтобы было понятно и интересно.",2020-06-10,15:00:00,2020-06-10,17:00:00,145633,55,Была ли в этом ценность и в чем она выражается?,,,,,
6c8f59e9-2462-4937-b5e9-654edc2353db,,"Сторителлинг. Как рассказывать о технологиях, бизнесе и инновациях, чтобы было понятно и интересно.",2020-06-10,15:00:00,2020-06-10,17:00:00,145633,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,142326,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",8,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,142326,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,142326,43,"Чему новому, как вам кажется, вы научились?",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,142326,55,Была ли в этом ценность и в чем она выражается?,,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,142326,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,90129,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,90129,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Защита проекта, анализ проектов",,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,90129,43,"Чему новому, как вам кажется, вы научились?",Защите проекта,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,90129,55,Была ли в этом ценность и в чем она выражается?,Ценность в полученных знаниях и рефлексии,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,90129,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,141396,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",1,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,141396,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,141396,43,"Чему новому, как вам кажется, вы научились?",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,141396,55,Была ли в этом ценность и в чем она выражается?,,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,141396,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,146955,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,146955,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",ораторское мсатерство,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,146955,43,"Чему новому, как вам кажется, вы научились?","хорошо отвечать на вопросы
",,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,146955,55,Была ли в этом ценность и в чем она выражается?,да. больше уверенности в себе,,,,
2c855e28-3f82-464b-8937-05202baf725d,Финал проектно-образовательного интенсива ВятГУ,Финал проектно-образовательного интенсива ВятГУ,2020-06-11,07:00:00,2020-06-11,09:00:00,146955,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",все было хорошо,,,,
8d6d9785-8839-4b7d-8c60-97e8c519ef09,,STARTUP EXPO SPRING -2020,2020-06-10,07:00:00,2020-06-10,13:00:00,141447,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",5,,,,
8d6d9785-8839-4b7d-8c60-97e8c519ef09,,STARTUP EXPO SPRING -2020,2020-06-10,07:00:00,2020-06-10,13:00:00,141447,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
8d6d9785-8839-4b7d-8c60-97e8c519ef09,,STARTUP EXPO SPRING -2020,2020-06-10,07:00:00,2020-06-10,13:00:00,141447,43,"Чему новому, как вам кажется, вы научились?",,,,,
8d6d9785-8839-4b7d-8c60-97e8c519ef09,,STARTUP EXPO SPRING -2020,2020-06-10,07:00:00,2020-06-10,13:00:00,141447,55,Была ли в этом ценность и в чем она выражается?,,,,,
8d6d9785-8839-4b7d-8c60-97e8c519ef09,,STARTUP EXPO SPRING -2020,2020-06-10,07:00:00,2020-06-10,13:00:00,141447,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
83c70620-7957-4b70-a82a-90761b752496,,Адаптивный мобильный робототехнический комплекс с колесно-шагающим движителем,2020-06-11,09:00:00,2020-06-11,11:00:00,140616,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",8,,,,
83c70620-7957-4b70-a82a-90761b752496,,Адаптивный мобильный робототехнический комплекс с колесно-шагающим движителем,2020-06-11,09:00:00,2020-06-11,11:00:00,140616,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
83c70620-7957-4b70-a82a-90761b752496,,Адаптивный мобильный робототехнический комплекс с колесно-шагающим движителем,2020-06-11,09:00:00,2020-06-11,11:00:00,140616,43,"Чему новому, как вам кажется, вы научились?",,,,,
83c70620-7957-4b70-a82a-90761b752496,,Адаптивный мобильный робототехнический комплекс с колесно-шагающим движителем,2020-06-11,09:00:00,2020-06-11,11:00:00,140616,55,Была ли в этом ценность и в чем она выражается?,,,,,
83c70620-7957-4b70-a82a-90761b752496,,Адаптивный мобильный робототехнический комплекс с колесно-шагающим движителем,2020-06-11,09:00:00,2020-06-11,11:00:00,140616,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
60b27088-731a-4bb5-8fad-88d4bd256901,,Виртуальный воркшоп по работе c 3D-моделями в VR Concept,2020-06-18,12:00:00,2020-06-18,13:00:00,141352,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
60b27088-731a-4bb5-8fad-88d4bd256901,,Виртуальный воркшоп по работе c 3D-моделями в VR Concept,2020-06-18,12:00:00,2020-06-18,13:00:00,141352,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Получила возможность увидеть VR без специального оборудования, а также увидела,какие возможности даёт такая технология",,,,
60b27088-731a-4bb5-8fad-88d4bd256901,,Виртуальный воркшоп по работе c 3D-моделями в VR Concept,2020-06-18,12:00:00,2020-06-18,13:00:00,141352,43,"Чему новому, как вам кажется, вы научились?",Я пока не научилась. Но хотелось бы в ближайшей перспективе начать осваивать эту технологию,,,,
60b27088-731a-4bb5-8fad-88d4bd256901,,Виртуальный воркшоп по работе c 3D-моделями в VR Concept,2020-06-18,12:00:00,2020-06-18,13:00:00,141352,55,Была ли в этом ценность и в чем она выражается?,"Конечно. Очень много слышу про VR, вот в нашем проекте интенсива 20:35 тоже он был заявлен, но вот что это и как сделать - пока представления были весьма расплывчатые. Сейчас немного больше ясности.",,,,
60b27088-731a-4bb5-8fad-88d4bd256901,,Виртуальный воркшоп по работе c 3D-моделями в VR Concept,2020-06-18,12:00:00,2020-06-18,13:00:00,141352,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?","Хотелось бы, чтобы демо версия такого софта была доступной и было полное руководство к его использованию. Тогда многие смогут попробовать поработать с VR-технологиями. Это поможет определиться с дальнейшей профессиональной траекторией.",,,,
7af38f7d-f366-4baa-a45e-037708bcfed7,,Структура эффективного выступления,2020-06-24,15:30:00,2020-06-24,16:30:00,145981,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",8,,,,
7af38f7d-f366-4baa-a45e-037708bcfed7,,Структура эффективного выступления,2020-06-24,15:30:00,2020-06-24,16:30:00,145981,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","знакомство с современными моделями и алгоритмами структурирования информации;
упаковка содержания в интересный информационный продукт;
призыв к действию;
когда, зачем и сколько;
инструменты эмоционального усиления выступления.",,,,
7af38f7d-f366-4baa-a45e-037708bcfed7,,Структура эффективного выступления,2020-06-24,15:30:00,2020-06-24,16:30:00,145981,43,"Чему новому, как вам кажется, вы научились?",,,,,
7af38f7d-f366-4baa-a45e-037708bcfed7,,Структура эффективного выступления,2020-06-24,15:30:00,2020-06-24,16:30:00,145981,55,Была ли в этом ценность и в чем она выражается?,,,,,
7af38f7d-f366-4baa-a45e-037708bcfed7,,Структура эффективного выступления,2020-06-24,15:30:00,2020-06-24,16:30:00,145981,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
50645c26-c5cd-47ae-a539-2c292d5ef892,,Защита гуманитарных проектов (часть 1),2020-06-15,07:30:00,2020-06-15,09:30:00,142795,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",8,,,,
50645c26-c5cd-47ae-a539-2c292d5ef892,,Защита гуманитарных проектов (часть 1),2020-06-15,07:30:00,2020-06-15,09:30:00,142795,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Дизайн и модерирование проекта - совершенно новое для меня направление
Верстка изделия ",,,,
50645c26-c5cd-47ae-a539-2c292d5ef892,,Защита гуманитарных проектов (часть 1),2020-06-15,07:30:00,2020-06-15,09:30:00,142795,43,"Чему новому, как вам кажется, вы научились?",Коллективной работе и организации совместной деятельности,,,,
50645c26-c5cd-47ae-a539-2c292d5ef892,,Защита гуманитарных проектов (часть 1),2020-06-15,07:30:00,2020-06-15,09:30:00,142795,55,Была ли в этом ценность и в чем она выражается?,"Ценность была несомненно, т.к. до этого я предпочитала индивидуальную работу, какой бы трудоемкой она ни была, коллективной.",,,,
50645c26-c5cd-47ae-a539-2c292d5ef892,,Защита гуманитарных проектов (часть 1),2020-06-15,07:30:00,2020-06-15,09:30:00,142795,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
d5c24385-0ceb-496a-ac69-9f3fe9b49754,,Защита технических проектов (часть 1),2020-06-15,10:30:00,2020-06-15,12:00:00,93081,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",9,,,,
d5c24385-0ceb-496a-ac69-9f3fe9b49754,,Защита технических проектов (часть 1),2020-06-15,10:30:00,2020-06-15,12:00:00,93081,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Защита проекта,,,,
d5c24385-0ceb-496a-ac69-9f3fe9b49754,,Защита технических проектов (часть 1),2020-06-15,10:30:00,2020-06-15,12:00:00,93081,43,"Чему новому, как вам кажется, вы научились?",Проанализировала работу и выступление команды. Научилась терпению. ,,,,
d5c24385-0ceb-496a-ac69-9f3fe9b49754,,Защита технических проектов (часть 1),2020-06-15,10:30:00,2020-06-15,12:00:00,93081,55,Была ли в этом ценность и в чем она выражается?,Увидела сплоченность команды и взаимоподдержку. В процессе работы это не так просматривалось,,,,
d5c24385-0ceb-496a-ac69-9f3fe9b49754,,Защита технических проектов (часть 1),2020-06-15,10:30:00,2020-06-15,12:00:00,93081,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",7 минут мало на защиту проекта. Ориентировались на 10 минут.,,,,
a2b4db77-5e6b-4584-ac64-0c206fea72c8,,Защита IT проектов (часть 1),2020-06-15,13:00:00,2020-06-15,14:30:00,83028,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
a2b4db77-5e6b-4584-ac64-0c206fea72c8,,Защита IT проектов (часть 1),2020-06-15,13:00:00,2020-06-15,14:30:00,83028,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
a2b4db77-5e6b-4584-ac64-0c206fea72c8,,Защита IT проектов (часть 1),2020-06-15,13:00:00,2020-06-15,14:30:00,83028,43,"Чему новому, как вам кажется, вы научились?",,,,,
a2b4db77-5e6b-4584-ac64-0c206fea72c8,,Защита IT проектов (часть 1),2020-06-15,13:00:00,2020-06-15,14:30:00,83028,55,Была ли в этом ценность и в чем она выражается?,,,,,
a2b4db77-5e6b-4584-ac64-0c206fea72c8,,Защита IT проектов (часть 1),2020-06-15,13:00:00,2020-06-15,14:30:00,83028,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
a18d804a-50d2-47cb-8372-9c5b03eb3de8,,Защита социальных проектов,2020-06-16,10:00:00,2020-06-16,11:30:00,142964,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",1,,,,
a18d804a-50d2-47cb-8372-9c5b03eb3de8,,Защита социальных проектов,2020-06-16,10:00:00,2020-06-16,11:30:00,142964,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
a18d804a-50d2-47cb-8372-9c5b03eb3de8,,Защита социальных проектов,2020-06-16,10:00:00,2020-06-16,11:30:00,142964,43,"Чему новому, как вам кажется, вы научились?",,,,,
a18d804a-50d2-47cb-8372-9c5b03eb3de8,,Защита социальных проектов,2020-06-16,10:00:00,2020-06-16,11:30:00,142964,55,Была ли в этом ценность и в чем она выражается?,,,,,
a18d804a-50d2-47cb-8372-9c5b03eb3de8,,Защита социальных проектов,2020-06-16,10:00:00,2020-06-16,11:30:00,142964,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,143239,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,143239,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Защита  технических проектов,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,143239,43,"Чему новому, как вам кажется, вы научились?","Защищать свои работы онлайн, получила новый опыт во время нахождения решения, при создании нового продукта, участия в интенсиве",,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,143239,55,Была ли в этом ценность и в чем она выражается?,"Да, была, ценность в новых знаниях, и компетенциях. Новый опыт, который  пригодится в дальнейшей научной деятельности",,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,143239,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",Всё хорошо,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,144609,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,144609,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",Защищал свой проект!,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,144609,43,"Чему новому, как вам кажется, вы научились?",Сдерживать волнение! ,,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,144609,55,Была ли в этом ценность и в чем она выражается?,"В том, что впереди у меня будет диплом и курсовые:)",,,,
90aa78a5-5b04-4db7-9a61-7a8a710e513c,,Защита технических проектов (часть 2),2020-06-16,11:30:00,2020-06-16,13:00:00,144609,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",Хочу ещё поучаствовать:),,,,
0d017dfe-1e78-4132-b4e6-b1893824ba9b,,Защита IT проектов (часть 2),2020-06-16,14:30:00,2020-06-16,16:00:00,130116,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
0d017dfe-1e78-4132-b4e6-b1893824ba9b,,Защита IT проектов (часть 2),2020-06-16,14:30:00,2020-06-16,16:00:00,130116,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
0d017dfe-1e78-4132-b4e6-b1893824ba9b,,Защита IT проектов (часть 2),2020-06-16,14:30:00,2020-06-16,16:00:00,130116,43,"Чему новому, как вам кажется, вы научились?",,,,,
0d017dfe-1e78-4132-b4e6-b1893824ba9b,,Защита IT проектов (часть 2),2020-06-16,14:30:00,2020-06-16,16:00:00,130116,55,Была ли в этом ценность и в чем она выражается?,,,,,
0d017dfe-1e78-4132-b4e6-b1893824ba9b,,Защита IT проектов (часть 2),2020-06-16,14:30:00,2020-06-16,16:00:00,130116,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",Спасибо команде организаторов за отличные мероприятия!,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,140616,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",6,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,140616,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,140616,43,"Чему новому, как вам кажется, вы научились?",,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,140616,55,Была ли в этом ценность и в чем она выражается?,,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,140616,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,141352,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,141352,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Наверное, мыслить иначе. Конечно, иначе мыслит герой этой встречи, но это очень интересно. Своё мышление изменить сложнее, чем познакомиться с чьим-то. Но очень полезно.",,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,141352,43,"Чему новому, как вам кажется, вы научились?","Анализировать ситуации. И в мире бизнеса, и в жизни.",,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,141352,55,Была ли в этом ценность и в чем она выражается?,"Конечно. Еще один шаг , еще одна ступенька, хоть и небольшая.",,,,
142e41e5-93cf-4ef3-8858-20fbfa1ba8ad,,Встреча с предпринимателем,2020-06-11,14:00:00,2020-06-11,15:00:00,141352,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?","И помимо этого - умение вести диалог, беседу. Спасибо Анастасии Дёминой и Юрию Пекову.",,,,
d5159f3c-63b9-4f99-9fa8-8c65defcc83e,,C# Programming for Unity Game Development,2020-05-12,06:30:00,2020-05-12,18:30:00,143567,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
d5159f3c-63b9-4f99-9fa8-8c65defcc83e,,C# Programming for Unity Game Development,2020-05-12,06:30:00,2020-05-12,18:30:00,143567,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Лекции, практические задания, задания на оценку.",,,,
d5159f3c-63b9-4f99-9fa8-8c65defcc83e,,C# Programming for Unity Game Development,2020-05-12,06:30:00,2020-05-12,18:30:00,143567,43,"Чему новому, как вам кажется, вы научились?","Получила навыки работы с Unity; повторила, а где-то заполнила пробелы по программированию на C#.",,,,
d5159f3c-63b9-4f99-9fa8-8c65defcc83e,,C# Programming for Unity Game Development,2020-05-12,06:30:00,2020-05-12,18:30:00,143567,55,Была ли в этом ценность и в чем она выражается?,"Данный курс помог мне при выполнении задания по проекту ""НаноЛаб"". Также благодаря курсу и интенсиву очень заинтересовала работой с программой ""Unity""(чего в планах до интенсива даже и не было).",,,,
d5159f3c-63b9-4f99-9fa8-8c65defcc83e,,C# Programming for Unity Game Development,2020-05-12,06:30:00,2020-05-12,18:30:00,143567,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?","Очень понравился преподаватель курса, Доктор Ти, его лекции и задания. ",,,,
965162f8-4b5f-48d5-ab7b-d2f7d0c71baa,,СЕКРЕТЫ УПРАВЛЕНИЯ ПЕРСОНАЛОМ,2020-05-12,06:30:00,2020-05-12,18:30:00,141598,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",8,,,,
965162f8-4b5f-48d5-ab7b-d2f7d0c71baa,,СЕКРЕТЫ УПРАВЛЕНИЯ ПЕРСОНАЛОМ,2020-05-12,06:30:00,2020-05-12,18:30:00,141598,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции","Просмотр видео, выполнение заданий",,,,
965162f8-4b5f-48d5-ab7b-d2f7d0c71baa,,СЕКРЕТЫ УПРАВЛЕНИЯ ПЕРСОНАЛОМ,2020-05-12,06:30:00,2020-05-12,18:30:00,141598,43,"Чему новому, как вам кажется, вы научились?",Методы управления людьми,,,,
965162f8-4b5f-48d5-ab7b-d2f7d0c71baa,,СЕКРЕТЫ УПРАВЛЕНИЯ ПЕРСОНАЛОМ,2020-05-12,06:30:00,2020-05-12,18:30:00,141598,55,Была ли в этом ценность и в чем она выражается?,"Была ценность, она отражается в навыках для будущей работы",,,,
965162f8-4b5f-48d5-ab7b-d2f7d0c71baa,,СЕКРЕТЫ УПРАВЛЕНИЯ ПЕРСОНАЛОМ,2020-05-12,06:30:00,2020-05-12,18:30:00,141598,45,"Поделитесь вашими комментариями или пожеланиями по поводу того, с чем вы познакомились?",Познакомился с основами управления людьми,,,,
3a09286f-e488-4d66-84d6-763c94de9177,,Основы Git,2020-05-12,06:30:00,2020-05-12,18:30:00,147763,44,"Насколько вероятно, что Вы порекомендуете мероприятие знакомым? Пожалуйста, оцените по шкале от 0 до 10",10,,,,
3a09286f-e488-4d66-84d6-763c94de9177,,Основы Git,2020-05-12,06:30:00,2020-05-12,18:30:00,147763,46,"Перечислите основные этапы деятельности, в которую вы были вовлечены и благодаря этому приобретали новые или развивали существующие компетенции",прохождение курса,,,,
