untiID,value,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_skip,sentiment_speech,ner,answer_len,upper_case_word_count,punctuation_count,char_count,word_count,word_density,stopword_count
1054388,"Узнал правильное построение контент-плана. На практике сделал свой первый контент-план, который реально сэкономить мне минимум 30 минут в день.
Урок про правильное построение вопросов и предпринимательское мышление научил меня обдумывать каждое слово. Теперь и в жизни я применяю данный навык.
На практике я оформил бесконечную ленту клиенту, вывел его в прямой эфир и мы записали с ним 3 видео для IGTV.
  ",0,1,0,0,0,0,407,6,9,407,61,6.564516129032258,19
882211,"После прохождения курса Инстаграм для меня открылся с другой стороны.

Научилась:


	оформлять профиль;
	составлять портрет ЦА;
	красиво оформлять ленту и вечные сторис;
	работать со статистикой;
	запускать рекламу.


Все эти навыки применила на практике. Получила положительный результат в продвижении страницы.
",0,1,0,0,0,0,313,6,9,313,39,7.825,11
1008306,"В рамках курса я научилась оформлять профиль в Инстаграм так, чтобы он лучшим образом подходил для продвижения в соцсети. 
Заполнять аккаунт интересным и вовлекающим контентом. Для этого - разрабатывать стратегию, определять свою ЦА, составлять аватар клиента. 
Создавать контент-план, писать посты, обрабатывать фотографии с помощью различных приложений, правильно составлять ТЗ для других специалистов, снимать и размещать видео.
Я получила подробное представление о том, как работать с блоггерами и пабликами, как проводить марафоны и конкурсы, как работать с аналитикой.
На практике я создала учебный аккаунт и веду его, стараясь придерживаться полученных рекомендаций. А в итоге получился рабочий бизнес-аккаунт, который я буду развивать и продолжать вести дальше согласно выбранной вначале стратегии. Это хорошая основа для моей дальнейшей работы как специалиста по СММ.",0,1,0,0,0,0,876,12,23,876,119,7.3,33
1050077,"Прослушав курс, я подчерпнула для себя многое. Выбрала для себя нужное направление. Разобрала на примере как лучше выстроить стратегию развития своего бизнеса. Научилась снимать истории и писать тексты. Было много полезной информации. ",0,1,0,0,0,0,235,5,6,235,32,7.121212121212121,11
1053029,"Пониманию работы с ЦА в сети. А именно: использованию метода АВАТАРА для осознания того кто и что мой Клиент, где он и чем живет.. А далее через это можно подойти к нему совсем близко, чтобы он заметил нас, наш продукт.
Аналитика - аналитика как всегда рулит!! Даже не сомневался, все правильно и логично!",0,1,0,0,0,0,305,8,13,305,53,5.648148148148148,26
1050952,"1. Оформлять аккаунт в едином стиле, выделять OFFER , создавать Insta-лендинг, для чего освоила несколько приложений, 
2. Привлекать к фотосъемке контент-фотографов, контролировать их работу в соответствии с техзаданием.
3. Выявлять  «боли аватара», писать посты, способные «расшевелить» и спровоцировать людей на качественные действия.
4.  Составлять контентплан, использовать основные формы контента (создавать и выкладывать посты, сторис, IGTV, вести прямой эфир)
5.  Научилась использовать многие приёмы вовлеченности (например, взаимный пиар,  в сторис провожу обзор витрин, выкладываю хвасты покупателей; завтра стартует конкурс ""БЕЗ ЧЕГО Я НЕ МОГУ ОБОЙТИСЬ НА КАРАНТИНЕ?"")
6.  Работать с хештегами (по ним каждый день приходят подписчики понемногу)
7.  Анализировать эффективность контента профиля  на сервисе popsters.ru",0,1,0,0,0,0,828,17,36,828,105,7.811320754716981,18
1053238,"Честно скажу  ,мне очень тяжело писать о курсе которой я только начало изучила  и не успела дойти до сути своей, но первое впечатление ,так скажем послевкусие - качественная информация и она по делу .Для лучшего усвоения программы  было бы хорошо к каждому уроку небольшую памятку в pdf формате, что бы смотрелся курс еще более профессионально и конечно же с заботой к абитуриентам .",0,1,0,0,0,0,383,1,7,383,63,5.984375,24
1054572,"Научилась делать разноплановый контент. Не просто выкладывать информацию о своих услугах, но и вести конкурсы, розыгрыши,  Очень сложно дается писать истории из жизни, но постоянно тренируюсь и уже вижу отклик среди подписчиков в увеличении комментариев после таких постов, в которых происходит живое общение. Еще научилась следить за статистикой моего акаунта и моих конкурентов. Это был совершенно новый опыт для меня. Научилась составлять контент-план. Хоть это и казалось мне не нужным вначале, но когда он составлен работа идет качественнее и легче. Теперь без него не работаю.  Узнала много нового про умную ленту. Раньше даже не задумывалась об этом. Пересилила себя и научилась брать интервью. Сделала серию интервью в сторис с косметологом по домашнему уходу. Был хороший отклик. Главное, после прохождения курса  я чувствую себя профи в инстаграмме))",0,1,0,0,0,0,860,14,22,860,126,6.771653543307087,43
995322,"Я научилась составлять аватар ЦА, составлять контент-план, редактировать фото, писать посты, узнала 60 видов развития контента, составлять шапку профиля и кейсы,  узнала что такое тизер и инста-лэндинги, для чего они,  для чего марафоны создаются,  как сотрудничать с блоггерами, как их выбрать, какие писать хэштеги, как работать с умной лентой, знаю что такое оффер, какие существуют аналитический сайты, как смотреть статистику профиля, как найти клиентов, как с ними общаться.",0,1,0,0,0,0,480,2,20,480,68,6.956521739130435,19
1009959,"1. привел в порядок профиль своей страницы в инстаграмм
1.1. вечные сторис (раньше вообще не было)
1.2. обрабатывать фото и видео
1.3. писать вовлекающие и продающие посты, которые люди стали читать
1.4. сделал таплинк и заполнил его
1.5. правильно брать отзывы и грамотно их размещать
2. разработал четкий контент план на 2 месяца вперед
3. делаю ежедневные сторис от 3 и более
4. провожу еженедельно 2 -3 прямых эфира на своей странице и участвую в 1-2 на чужих страницах(до курса небыло ни одного прямого эфира)
5. органическому продвижению без вложения средств, а также платному продвижению
6. работать со статистикой, 
7. правильно подбирать хештеги, по ним стали приходить новые подпсчики
8. четко определяться с аватаром своего клиента и ведением страницы под него
9. составил воронку продаж и следую ей: есть основной продукт и мелкие продукты, ведущие к основному
10. алгоритмам умной ленты, как увеличить показы и охваты
11. определился с системой налогооблажения и банком
12. научился писать посты через продающие истории 
13. пару раз выходил в топ
14. составил план марафона и несколько постов к нему
15. работе с блогерами, как их выбирать и сколько стоит
",0,1,0,0,0,0,1170,0,39,1170,185,6.290322580645161,44
957164,"аватар клиента.
продвижение в сетях.
план на месяц.
фотосессия.
отзывы",0,1,0,0,0,0,70,0,4,70,10,6.363636363636363,2
1052635,"Подбирать хештеги, анализировать конкурентов, писать посты, выстраивать общий визуал ленты, взаимная реклама, организация конкурсов, АВАТАР СОСТАВЛЕН",0,1,0,0,0,0,149,3,6,149,16,8.764705882352942,0
1047786,"В рамках данного курса я училась с 0 изучать Инстаграм. Для мне было сложно представить обычную соц.сеть ( общение и развлечение) в виде огромной рыночной площадки. Были сложности в создании правильного аватара. Узнала и начала активно применять на практике статистику и аналитику. Было познавательно взглянуть на соц.сеть с абсолютно другой,новой для себя стороны. Стараюсь применить на практике полученные знания:выкладка постов и сторис в нужное время, прямые эфиры, алгоритмы умной ленты, упаковка хештегами, и как показывает статистика, охваты растут,а значит я все правильно  делаю.",0,1,0,0,0,0,588,7,18,588,83,7.0,25
1055852,"Как правильно оформить шапку профиля и  визуал, чтобы он смотрелся аккуратно и гармонично.  Поняла важность четкого планирования постов и разнотематического контента. Осознала почему на самом деле нельзя размещать прямую рекламу. Изучила работу алгоритма инстаграма и применяла ее на практике. Узнала про форматы контента и их разделение на категории.  Ознакомилась с работой по хэштегам и опробовала на практике.",0,1,0,0,0,0,413,6,7,413,57,7.120689655172414,19
977444,"В рамках курса научилась тому, что необходимо для успешной работы в качестве SММ специалиста. Я узнала как определить целевую аудиторию и привлечь ее, как оформить шапку профиля, ленту, как обработать фото, как писать интересные и вовлекающие посты, подобрать нужные хештеги, как проводить прямые эфиры и многое другое.  Хорошо, что все знания, которые я получала, нужно было применять на практике и сдавать в виде отчета по домашнему заданию.  В результате я составила аватар клиента, разработала контент план, написала много постов на различные тематики, проводила прямые эфиры, попробовала на практике разные способы продвижения. ",0,1,0,0,0,0,633,5,18,633,91,6.880434782608695,26
1051684,"Курс очень полезен, а вернее необходим, ранее проходил курс по инстаграм, но именно на этом курсе узнал: 
-как с помощью инстаграм завладеть вниманием аудитории
как правильно оформлять аккаунт, соответственно применил на практике
-как грамотно оформлять шапку профиля, 
-на что влияет правильно оформленное имя профиля, 
-как правильно подбирать хештеги, сколько использовать в посте, а учитывая что по правильно подобранным хештегам постоянно привлекается бесплатный трафик и приходят целевые люди  
-как создавать и использовать таплинк, кликабельные ссылки 
-какими ресурсами пользоваться для аналитики, создания постов, использования шаблонов для постов
-насколько важно правильно составить аватар целевой аудитории, т.к. аватар основа и база всего наполнения аккаунта
- что правильный Аватар позволяет написать контент на 1-2 месяца вперед
-влияние видео контента на восприятие аудиторией, что при правильно упаковке видят не только прямые подписчики, а оно имеет более широкий охват
-IG TV канал, прямые эфиры просто необходимы, т.к. через видео проявляется экспертность и воспринимаются  всеми типами людей
-что Stories имеет самые большие охваты и занимает первое место по коммуникациям и можно осуществлять продажи в ""лоб""
-узнал о 60 категориях контента, Умной ленте и как их применять
Очень полезным был урок о поиске клиентов обязательно буду применять на практике ",0,1,0,0,0,0,1377,6,37,1377,190,7.209424083769633,42
1050783,"Конечно курс очень информативен. Я стала по-другому смотреть на Инстаграм. Теперь я вижу кто действительно грамотно ведет свой аккаунт, а кто просто выкладывает фотки. Информация подается в доступной форме с практическими примерами. Домашние задания очень интересные, требуют задействовать мозг и включить креативное мышление. Теперь я понимаю, что это действительно серьезная профессия с большими перспективами. ",0,1,0,0,0,0,413,7,10,413,54,7.509090909090909,15
1033506,"Из курса я понял свои ошибки которые раньше делал, стал больше внимания уделять контенту. 
Научился настраивать и применять сервис Таплинк, сервисы аналитики конкурентов, что помогает мне понять как продвигаются мои конкуренты. 
Курс подсказал что необходимы для продвижения аккаунта Сторис и Видео, начал применять. 
В целом курс интересный и познавательный 

",0,1,0,0,0,0,361,7,7,361,49,7.22,12
1054315,"Данный курс, как мне кажется, полезен всем. Потому что курс раскроет Вам ""логику"" инстаграма, станут понятны многие маркетинговые и не только ходы, которые применяются буквально везде чтобы мы с Вами как обычные люди совершили покупку или по крайней мере заинтересовались продуктом. А если говорить именно об инстаграме - то в курсе раскрываются очень большие возможности, которые помогут достигнуть 10000 целевых подписчиков, и при ""правильном"" ведении Инстаграма постоянные продажи, за которыми мы все и пришли на этот курс. Мне стало понятно как люди попадают в ТОП Инстаграма и добиваются больших охватов своих постов. Теперь осталось не сбавлять темп и не расслабляться, чтобы закрепить результат и продвигать свои направления.",0,1,0,0,0,0,732,10,18,732,107,6.777777777777778,37
10197,"Приняла информацию по составлению аватара, изменила свое мнение по этому поводу. Очень подробно изложена информация по всем видам контента, никогда не уделяла внимание контент-плану-поняла, что это было огромнейшее упущение с моей стороны. Совсем не придавала внимание видеоконтенту, сторис. На данном этапе еще не владею в совершенстве этими видами подачи информации, но исправлю это. Конкурентный анализ в таблице из курса очень мощная вещь. Представление по всем конкурентам имела (и думала, что очень хорошо представляю себе их)...но заполняя таблицу в рамках курса узнала о них много нового и в корне поменяла подход к продажам. Открытие просто на миллион!",0,1,0,0,0,0,661,7,20,661,96,6.814432989690721,29
1056168,"Научилась создавать контент план, формировать шапку с офером, красивым и правильным постам, правильному общению с клиентами",0,1,0,0,0,0,123,1,3,123,16,7.235294117647059,3
1051730,"В рамках курса узнала правила оформления страницы в инстаграм. Научилась и поняла важность составления аватара клиента. Очень полезными были уроки по подбору контента, откуда брать мдеи и как часто публиковать. Алгоритмы умной ленты считаю одним из ключевых моментов в этом курсе. Информация о чатах активности стала открытием для меня. Правила и смысл участия в гивах интересно было узнать. На практике поработала с внешним видом страницы, откорректировали частоту постов, добавили полезности в контент. Провели свой первый марафон, на мой взгляд весьма вовремя и удачно, охваты увеличились в два раза около 40 подписчиков. Показы за неделю возрасли с обычных 5000 до 27000) ",0,1,0,0,0,0,676,9,14,676,100,6.693069306930693,26
1053203,"В данном курсе я научилась оформлению имени и шапки профиля, узнала как делать вечные сториз. Также в курсе подробно было рассказано о 60 видов контента и написании текстов в формате сторителлинга.  Я узнала новую информацию о способах продвижения и мне очень понравилось как подробно было рассказано об этом. Также я научилась как создавать кликабельные ссылки, узнала о разных их видах. Также узнала очень много новых приложений для обработки фото, видео, для аналитики аккаунтов.  
Была полезна информация о марафонах, конкурсах, гивэвэях. Узнала о видах рекламы, очень заинтересовала часть рекламы у блогерах, до этого времени не задумывалась о реальной пользе для аккаунта с помощью этого вида рекламы.
Очень понравилась информация о вариантах оформления, создании маркетинговой упаковки и портфолио. Узнала много новых ресурсов для поиска вакансий.",0,1,0,0,0,0,854,9,18,854,123,6.887096774193548,38
1055938,"Составлять аватар клиента, дизайну аккаунта, работа в пиксиарт, редактировать фотографии, загружать видео в igtv, смотреть статистику, проводить  анализ конкурентов",0,1,0,0,0,0,164,1,6,164,19,8.2,2
843484,"Оформлять аккаунт, создавать контент, писать тексты, снимать видео, продвигать, анализировать и многому другому",0,1,0,0,0,0,111,1,5,111,13,7.928571428571429,1
1052548,"Я узнал как правильно назвать страницу для того чтобы быть в числе первых в поисках.Узнал ,как отслеживать популярные посты у моих конкурентов,где брать популярные хештеги.Ну и самое весомое-как правильно ""упаковать""свой товар ,услугу.Я ,хоть и имею большой опыт,сам до этого никогда недодумывался,раньше я делал скидки преимущественно на товар локомотив,сейчас же  на просьбы сделать скидку дарю ""шоколадки""-бонусы,",0,1,0,0,0,0,416,1,17,416,55,7.428571428571429,18
1052686,"Самое первое чему я научился - Это практически стал стал контент -менеджером.  Очень много практики на тему написания постов. Узнал технику написания постов, наверно по аналогии с журналистикой. Подписчики сами вас находят, если пост написан интересно, а главное правильно.

Второе это дизайн.  Умение создавать красивые фотографии, чтобы они притягивали взгляд на вашу ленту. Дизайн не заменим в сторис. Это подтверждает статистика, которую разбирают на этом курсе буквально по крупицам. 

Третье это видеоконтент. Впервые учитесь работать на камеру, предварительно сделав заметки на бумаги о том, что именно будете рассказывать. Людям интересно смотреть видосики, так что   аудитория будет при любом раскладе. Здесь тоже есть свои фишки по правильной технике записи видео. Об этом очень подробно и с примерами рассказывают на курсе. 

На этом курсе позаботились о том, чтобы было много практики, реальных примеров, и все это закреплялось домашним заданием. Как и в любом деле, самое трудное здесь начать, но опытные преподаватели всегда помогут.",0,1,0,0,0,0,1047,16,30,1047,151,6.8881578947368425,47
317010,"Очень много информации, узнала много нового, в частности, что продвижение в инстаграм не такое простое занятие, как казалось вначале, что для того, чтобы сделать качественный контент недостаточно иметь только лишь приложение инстаграм, а еще нужно как минимум 2-3 приложения, что нужно отслеживать несколько параметров, для того, а не только лайки или количество подписок и т.д. Научилась многому: работать со статистикой инстаграм, работать с приложениями для инстадизайна, кликабельной ссылкой, научилась работать с программой попстерс. И еще предстоит усвоить материал, так сказать “переварить”.",0,1,0,0,0,0,598,3,20,598,81,7.2926829268292686,28
558370,Познакомился со средой программирования Lego EV3. Усовершенствовал свои знания по робототехнике.,0,1,0,0,0,0,96,4,2,96,11,8.0,2
973868,Создавать робота с помощью Lego Mindstorm EV3 и программировать его. Конструировать сложные модели.,0,1,0,0,0,0,99,5,2,99,13,7.071428571428571,2
1052936,Познакомилась со средой программирования Lego EV3. Усовершенствовала свои знания по робототехнике.,0,1,0,0,0,0,98,4,2,98,11,8.166666666666666,2
1036850,"Готовить материалы к урокам с использованием интерактивного оборудования, работать с современным интерактивный оборудованием",0,1,0,0,0,0,124,1,1,124,13,8.857142857142858,3
1038123,пользоваться интерактивным оборудованием,0,1,0,0,0,0,40,0,0,40,3,10.0,0
1056104,"Пощнакомилась с работой интерактивного оборудования, научилась на практике применять данную технологию обучения",0,1,0,0,0,0,111,1,1,111,12,8.538461538461538,2
1038858,курс информативный и содержательный. Материал представлен четко и понятно. Научилась использовать интерактивное оборудование в образовательном процессе,0,1,0,0,0,0,151,2,2,151,16,8.882352941176471,3
1038803,работать с интерактивным оборудованием,0,1,0,0,0,0,38,0,0,38,4,7.6,1
1056199,Использовать итрерактивное оборудование в работе с детьми дошкольного возраста,0,1,0,0,0,0,78,1,0,78,9,7.8,2
1054624,Работать с интерактивным оборудованием,0,1,0,0,0,0,38,1,0,38,4,7.6,1
1040931,курс информативный и содержательный. Материал представлен четко и понятно. Научилась использовать интерактивное оборудование в образовательном процессе,0,1,0,0,0,0,151,2,2,151,16,8.882352941176471,3
1020964,"узнала,  что есть интерактивные способы обучения",0,1,0,0,0,0,48,0,1,48,6,6.857142857142857,2
632386,работать с интерактивным оборудованием,0,1,0,0,0,0,38,0,0,38,4,7.6,1
1050580,использовать новые технологии,0,1,0,0,0,0,29,0,0,29,3,7.25,0
1034839,навыкам работы с интерактивной доской,0,1,0,0,0,0,37,0,0,37,5,6.166666666666667,1
1054824,работать с интерактивным оборудованием,0,1,0,0,0,0,38,0,0,38,4,7.6,1
658668,использовать новые технологии,0,1,0,0,0,0,29,0,0,29,3,7.25,0
593016,работать с интерактивной доской,0,1,0,0,0,0,31,0,0,31,4,6.2,1
977674,"Изучила законодательство; научилась производить оценку технического состояния и расчет физического износа отделочных покрытий на основе которых составили перечень ремонтных мероприятий для устранения выявленных дефектов. Остальные темы близки к работе, поэтому курсы помогли конкретным решениям в той или иной ситуации. ",0,1,0,0,0,0,320,2,4,320,39,8.0,6
974496,Расчитывать физический износ здания и его внутренней отделки,0,1,0,0,0,1,60,1,0,60,8,6.666666666666667,2
1008244,методике оценки и обработки входящих данных в сфере ЖКХ,0,1,0,0,0,0,55,1,0,55,9,5.5,2
1009881,"Подготовке и анализу технической документации, проведению оценки эксплуатационных характеристик.  Методам управления и обслуживания многоквартирных домов в современных условиях.",0,1,0,0,0,0,177,2,3,177,18,9.31578947368421,3
998644,0,0,1,0,0,0,0,1,0,0,1,1,0.5,0
843165,многому,0,1,0,0,0,1,7,0,0,7,1,3.5,0
978212,Составлять акты осмотра и прочее,0,1,0,0,0,1,32,1,0,32,5,5.333333333333333,1
1035823,"Определять физический износ зданий и приобрели понемание, что такое ""Умный дом""",0,1,0,0,0,1,79,1,3,79,11,6.583333333333333,2
843781,Составлять акты осмотров и другие,0,1,0,0,0,1,33,1,0,33,5,5.5,1
583041,Определять физический износ помещений и зданий,0,1,0,0,0,1,46,1,0,46,6,6.571428571428571,1
978095,Применению технологии анализа больших данных  при эксплуатации и обслуживании многоквартирного дома,0,1,0,0,0,0,99,1,0,99,11,8.25,2
1003276,оценивать износ зданий и помещений,0,1,0,0,0,0,34,0,0,34,5,5.666666666666667,1
1055785,Рассчитывать износ конструкций зданий.,0,1,0,0,0,1,38,1,1,38,4,7.6,0
13283,Проведению аудита жилых строений. Расчёт износа зданий. Расчёт энергоэффективности.,0,1,0,0,0,0,83,3,3,83,9,8.3,0
1046780,Составлять акты осмотра,0,1,0,0,0,1,23,1,0,23,3,5.75,0
1003968,"Это мой 2й курс в Университете Иннополис, этот курс явился следствием курса CDO, могу с уверенностью сказать, что жизнь разделилась на ДО и ПОСЛЕ ! На данный курс я пришла абсолютным нулём и если бы мне сказали, что после обучения я смогу разбираться в кодах 4х языков программирования-я бы не поверила. Тем не менее, пусть это только начальные программы, но я имею представления и действительно заложен достаточно базисный фундамент для дальнейшего изучения и получения знаний могу. Хочу выделить важнейшие темы для меня: структура программы, базы данных, компьютерные сети.",0,1,0,0,0,0,575,9,14,575,88,6.46067415730337,30
1044795,"До начала данного курса у меня не было даже представления как ""пишется код"". В ходе курса повторили математику и логику, изучили классификацию языков программирования, познакомились со средами программирования, создавали алгоритмы программы, циклы, массивы. Познакомились с ООП (было непросто), базами данных, web, HTML.",0,1,0,0,0,0,320,5,15,320,42,7.441860465116279,11
1039320,"Курс соответствует названию, появилось именно общее понимание основ программирования",0,1,0,0,0,0,84,1,1,84,9,8.4,0
1056043,"Этапы разработки ПО, что такое ОПП и как создавать классы на языке JAVA и PHP.
Что такое структуры данных и как они работают. Как создавать таблицу данных на SQL. Взаимодействия PHP с HTML-разметкой.",0,1,0,0,0,0,199,11,6,199,33,5.852941176470588,12
1038636,"Исторический экскурс становления программирования, этапы разработки ПО, классификация языков программирования, компиляция и интерпретация, базовая методология, ключевые слова, логические операции, операторы , типы данных, операции присвоения и приоритет, ввод и вывод данных на консоль, циклы, массивы, класс как структура данных, способы взаимосвязи объектов и интерфейсов, стек и очередь, рассмотрение создания базы данных, основы языка SQL, введение в язык разметки HTML. Frontend, backend, full-stack разработка, ошибки при разработке программного обеспечения, исключения, перехват исключений, основные определения процесса тестирования.",0,1,0,0,0,0,641,5,27,641,75,8.43421052631579,9
335510,"Ориентироваться в классификации языков программирования, выбирать инструменты для решения определенных задач",0,1,0,0,0,0,108,1,1,108,11,9.0,2
1043411,Общее представление о разных направлениях программирования.,0,1,0,0,0,0,59,1,1,59,6,8.428571428571429,1
1052401,"Наконец-то нашла отличный курс для начинающих как я. Да было нелегко, но полезно",0,0,1,0,0,0,80,2,3,80,13,5.714285714285714,5
913626,"Я узнал базовые принципы программирования, изучил языки Java, PHP, Html, SQL и другие. Я приобрел навыки начинающего программирования.",0,1,0,0,0,0,134,6,6,134,18,7.052631578947368,3
1056186,"История программирования, основные понятия; методологии; классификация языков программирования; понятие и принципы объектно-ориентированного программирования; базовый синтаксис Java, PHP, SQL",0,1,0,0,0,0,191,4,8,191,18,10.052631578947368,1
988262,"Преподаватель классный, сразу видно что он практик, не просто теоретик, и поэтому именно основы программирования он нам дал.",0,0,1,0,0,0,124,1,4,124,18,6.526315789473684,5
951374,В рамках курса изучил фундаментальные основы программирования.,0,1,0,0,0,0,62,1,1,62,7,7.75,1
1048291,"Познакомилась с Metanit.com, Coding Ground",0,1,0,0,0,0,42,4,2,42,5,7.0,1
1052591,"Познакомились со cпециальностями в сфере IT, с языками программирования, вспомнили основы информатики. Написали свои первые программы на языках Java и PHP. Познакомились с ООП, базами данных, языком SQL , web-программированием и тестированием ПО.",0,1,0,0,0,0,246,9,9,246,33,7.235294117647059,7
1039508,"Узнала основные принципы программирования, языки Java, PHP, Html, SQL и другие. Теперь я могу считать себя начинающим программистом)",0,1,0,0,0,0,132,6,6,132,18,6.947368421052632,4
769826,"Появились базовые знания о ЯП, понял чем они отличаются, понял специфику некоторых из них. Некоторое понимание появилось по ООП",0,1,0,0,0,0,127,4,3,127,19,6.35,5
987100,"основам программирования на java, php",0,1,0,0,0,0,37,0,1,37,5,6.166666666666667,1
1048879,"Я получила знания об основах программирования, об IT специальностях, о языках программирования, основах объектно-ориентированного программирования, базах данных, web-программировании, тестировании.",0,1,0,0,0,0,197,2,9,197,19,9.85,4
1027930,Познакомился с основами программирования на языках Java и PHP,0,1,0,0,0,0,61,3,0,61,9,6.1,3
687959,Научился основам java и php,0,1,0,0,0,1,27,1,0,27,5,4.5,1
1050544,"Узнала много нового о профессии программиста. Изучали языки программирования Java и PHP, а также языки разметки HTML и язык запросов SQL. Узнала об основных принципах ООП (Объектно-ориентированного программирования). Все темы, указанные в программе курса, были освещены",0,1,0,0,0,0,269,9,9,269,36,7.27027027027027,9
1043107,"За время обучения на курсе я узнал, что из себя представляет IT-сфера, кто такие программисты и чем они занимаются, какие бывают языки программированияи их отличия. Освежил в памяти основы информатики, в частности, алгоритмы, перевод из десятичной в двоичную систему исчисления и др. Научился решать простые задачи на языках Java и РНР, изучил ООП, его принципы. Узнал, что такое динамические структуры данных, базы данных, также познакомился с HTML, SQL и принципами тестирования в программировании.",0,1,0,0,0,0,500,10,17,500,73,6.756756756756757,23
792708,Понимание принципов программирования,0,1,0,0,0,0,36,1,0,36,3,9.0,0
1048408,"Основы программирования, виды языков программирования, данные, массивы, циклы, ООП, основные коды Java, PHP,SQL, введение в WEB",0,1,0,0,0,0,127,5,9,127,16,7.470588235294118,1
1042980,Все темы были для меня новой информацией. поэтому все что было в курсе всему я научилась,0,1,0,0,0,0,88,1,1,88,16,5.176470588235294,9
799302,"Появилось более глубокое понимание, что такое разработка.",0,1,0,0,0,0,57,1,2,57,7,7.125,2
1007889,"Этапы разработки ПО, разделение труда (архитекторы, frontend, backend, devops, системщики, кодеры, тестировщики,др), ЯП, сферы применения, трансляторы, среды разработки. Управляющие операторы и базовые структуры данных. ООП. БД, СУБД, Web, web-программирование. Построение отказоустойчивого ПО.",0,1,0,0,0,0,294,10,23,294,32,8.909090909090908,1
